SurveyID,SpeciesID,Sizeclass,Method,Abundance,Family,Class,CURRENT_TAXONOMIC_NAME,TempTrop_23cutoff
912344425,969,7.5,1,1,Ostraciidae,Actinopterygii,Anoplocapros amygdaloides,temperate
912344425,974,12.5,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344425,974,15,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344425,974,20,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344425,1012,10,1,1,Labridae,Actinopterygii,Anampses geographicus,tropical
912344425,1012,12.5,1,2,Labridae,Actinopterygii,Anampses geographicus,tropical
912344425,1012,15,1,1,Labridae,Actinopterygii,Anampses geographicus,tropical
912344425,1214,5,1,1,Blenniidae,Actinopterygii,Cirripectes hutchinsi,temperate
912344425,1214,7.5,1,1,Blenniidae,Actinopterygii,Cirripectes hutchinsi,temperate
912344425,1613,5,1,5,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
912344425,1613,7.5,1,6,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
912344425,1613,10,1,2,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
912344425,2007,25,1,1,Labridae,Actinopterygii,Bodianus frenchii,temperate
912344425,110,12.5,1,1,Serranidae,Actinopterygii,Hypoplectrodes nigroruber,temperate
912344425,916,7.5,1,2,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912344425,916,10,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912344425,916,12.5,1,3,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912344425,931,5,1,3,Plesiopidae,Actinopterygii,Trachinops noarlungae,temperate
912344425,932,5,1,145,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
912344425,939,15,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344425,939,20,1,2,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344425,939,25,1,2,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344425,940,5,1,2,Pomacentridae,Actinopterygii,Chromis klunzingeri,temperate
912344425,942,5,1,6,Labridae,Actinopterygii,Coris auricularis,temperate
912344425,942,7.5,1,19,Labridae,Actinopterygii,Coris auricularis,temperate
912344425,942,10,1,6,Labridae,Actinopterygii,Coris auricularis,temperate
912344425,942,20,1,2,Labridae,Actinopterygii,Coris auricularis,temperate
912344425,942,25,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
912344425,942,30,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
912344425,944,7.5,1,1,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
912344425,944,10,1,1,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
912344425,957,10,1,2,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
912344425,963,30,1,1,Serranidae,Actinopterygii,Epinephelides armatus,temperate
912344425,965,40,1,1,Urolophidae,Chondrichthyes,Trygonoptera ovalis,temperate
912344425,974,7.5,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344425,974,10,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344425,974,12.5,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344425,974,15,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344425,974,20,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344425,1012,15,1,1,Labridae,Actinopterygii,Anampses geographicus,tropical
912344425,1012,20,1,3,Labridae,Actinopterygii,Anampses geographicus,tropical
912344425,1146,5,1,2,Pinguipedidae,Actinopterygii,Parapercis haackei,temperate
912344425,1613,5,1,1,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
912344425,1613,10,1,1,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
912344426,916,5,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912344426,916,7.5,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912344426,916,10,1,2,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912344426,916,12.5,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912344426,939,2.5,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344426,939,5,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344426,939,15,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344426,939,20,1,7,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344426,939,25,1,2,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344426,942,7.5,1,100,Labridae,Actinopterygii,Coris auricularis,temperate
912344426,942,20,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
912344426,942,25,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
912344426,974,15,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344426,974,20,1,5,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344426,974,25,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344426,983,20,1,5,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912344426,983,25,1,1,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912344426,1613,12.5,1,1,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
912344426,1731,25,1,1,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
912344426,578,5,1,50,Pomacentridae,Actinopterygii,Chromis westaustralis,temperate
912344426,916,12.5,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912344426,923,10,1,2,Labridae,Actinopterygii,Labroides dimidiatus,tropical
912344426,939,7.5,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344426,939,12.5,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344426,939,15,1,2,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344426,939,20,1,3,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344426,939,25,1,2,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344426,942,5,1,260,Labridae,Actinopterygii,Coris auricularis,temperate
912344426,942,7.5,1,60,Labridae,Actinopterygii,Coris auricularis,temperate
912344426,942,10,1,5,Labridae,Actinopterygii,Coris auricularis,temperate
912344426,942,15,1,2,Labridae,Actinopterygii,Coris auricularis,temperate
912344426,942,20,1,3,Labridae,Actinopterygii,Coris auricularis,temperate
912344426,942,25,1,2,Labridae,Actinopterygii,Coris auricularis,temperate
912344426,944,10,1,1,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
912344426,957,10,1,1,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
912344426,957,12.5,1,1,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
912344426,974,10,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344426,974,15,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344426,974,25,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344426,974,30,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344426,979,25,1,1,Scorpididae,Actinopterygii,Scorpis georgiana,temperate
912344426,983,20,1,2,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912344426,983,25,1,2,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912344426,983,30,1,2,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912344426,1010,15,1,1,Labridae,Actinopterygii,Thalassoma lutescens,tropical
912344426,1010,20,1,1,Labridae,Actinopterygii,Thalassoma lutescens,tropical
912344426,2013,20,1,2,Labridae,Actinopterygii,Thalassoma septemfasciatum,temperate
912344427,105,40,1,1,Parascylliidae,Chondrichthyes,Parascyllium variolatum,temperate
912344427,916,2.5,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912344427,916,5,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912344427,916,7.5,1,3,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912344427,916,10,1,5,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912344427,931,2.5,1,1,Plesiopidae,Actinopterygii,Trachinops noarlungae,temperate
912344427,932,5,1,180,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
912344427,939,10,1,5,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344427,939,12.5,1,2,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344427,939,15,1,2,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344427,939,20,1,3,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344427,942,2.5,1,5,Labridae,Actinopterygii,Coris auricularis,temperate
912344427,942,5,1,16,Labridae,Actinopterygii,Coris auricularis,temperate
912344427,942,7.5,1,5,Labridae,Actinopterygii,Coris auricularis,temperate
912344427,942,10,1,5,Labridae,Actinopterygii,Coris auricularis,temperate
912344427,942,12.5,1,10,Labridae,Actinopterygii,Coris auricularis,temperate
912344427,942,15,1,5,Labridae,Actinopterygii,Coris auricularis,temperate
912344427,942,20,1,2,Labridae,Actinopterygii,Coris auricularis,temperate
912344427,957,10,1,2,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
912344427,957,12.5,1,2,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
912344427,963,30,1,1,Serranidae,Actinopterygii,Epinephelides armatus,temperate
912344427,974,7.5,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344427,974,10,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344427,974,12.5,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344427,974,15,1,3,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344427,974,20,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344427,974,25,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344427,979,12.5,1,1,Scorpididae,Actinopterygii,Scorpis georgiana,temperate
912344427,980,7.5,1,1,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
912344427,981,5,1,1,Apogonidae,Actinopterygii,Apogon victoriae,temperate
912344427,983,10,1,1,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912344427,983,12.5,1,2,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912344427,983,15,1,1,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912344427,983,20,1,5,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912344427,1010,10,1,1,Labridae,Actinopterygii,Thalassoma lutescens,tropical
912344427,1018,2.5,1,1,Labridae,Actinopterygii,Choerodon rubescens,temperate
912344427,1021,5,1,2,Pomacentridae,Actinopterygii,Stegastes obreptus,tropical
912344427,1613,5,1,10,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
912344427,1755,12.5,1,3,Pomacentridae,Actinopterygii,Plectroglyphidodon lacrymatus,tropical
912344427,1895,7.5,1,2,Carangidae,Actinopterygii,Pseudocaranx georgianus,temperate
912344427,1895,10,1,5,Carangidae,Actinopterygii,Pseudocaranx georgianus,temperate
912344427,38,30,1,1,Kyphosidae,Actinopterygii,Kyphosus sydneyanus,temperate
912344427,57,15,1,1,Labridae,Actinopterygii,Pictilabrus laticlavius,temperate
912344427,57,20,1,1,Labridae,Actinopterygii,Pictilabrus laticlavius,temperate
912344427,105,50,1,1,Parascylliidae,Chondrichthyes,Parascyllium variolatum,temperate
912344427,916,5,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912344427,916,7.5,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912344427,916,10,1,2,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912344427,916,12.5,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912344427,916,15,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912344427,923,12.5,1,1,Labridae,Actinopterygii,Labroides dimidiatus,tropical
912344427,931,5,1,10,Plesiopidae,Actinopterygii,Trachinops noarlungae,temperate
912344427,931,7.5,1,10,Plesiopidae,Actinopterygii,Trachinops noarlungae,temperate
912344427,931,10,1,15,Plesiopidae,Actinopterygii,Trachinops noarlungae,temperate
912344427,932,5,1,20,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
912344427,932,7.5,1,50,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
912344427,932,10,1,40,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
912344427,935,5,1,10,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
912344427,935,7.5,1,10,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
912344427,935,10,1,10,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
912344427,939,7.5,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344427,939,10,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344427,939,12.5,1,2,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344427,939,15,1,2,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344427,942,7.5,1,5,Labridae,Actinopterygii,Coris auricularis,temperate
912344427,942,10,1,5,Labridae,Actinopterygii,Coris auricularis,temperate
912344427,942,12.5,1,8,Labridae,Actinopterygii,Coris auricularis,temperate
912344427,942,15,1,8,Labridae,Actinopterygii,Coris auricularis,temperate
912344427,942,20,1,2,Labridae,Actinopterygii,Coris auricularis,temperate
912344427,942,30,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
912344427,944,12.5,1,1,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
912344427,944,15,1,2,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
912344427,957,12.5,1,1,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
912344427,957,15,1,2,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
912344427,974,12.5,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344427,974,15,1,5,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344427,974,20,1,3,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344427,974,25,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344427,974,30,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344427,981,12.5,1,1,Apogonidae,Actinopterygii,Apogon victoriae,temperate
912344427,983,15,1,3,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912344427,983,20,1,3,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912344427,983,25,1,1,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912344427,1009,12.5,1,2,Labridae,Actinopterygii,Thalassoma lunare,tropical
912344427,1009,15,1,1,Labridae,Actinopterygii,Thalassoma lunare,tropical
912344427,1010,15,1,1,Labridae,Actinopterygii,Thalassoma lutescens,tropical
912344427,1613,5,1,5,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
912344427,1613,7.5,1,8,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
912344427,1613,10,1,4,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
912344427,1613,12.5,1,2,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
912344427,2011,12.5,1,1,Labridae,Actinopterygii,Ophthalmolepis lineolatus,temperate
912344427,2271,25,1,1,Labridae,Actinopterygii,Olisthops cyanomelas,temperate
912344428,43,15,1,1,Enoplosidae,Actinopterygii,Enoplosus armatus,temperate
912344428,916,10,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912344428,932,7.5,1,2,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
912344428,937,7.5,1,2,Kyphosidae,Actinopterygii,Neatypus obliquus,temperate
912344428,937,10,1,2,Kyphosidae,Actinopterygii,Neatypus obliquus,temperate
912344428,937,15,1,4,Kyphosidae,Actinopterygii,Neatypus obliquus,temperate
912344428,937,20,1,2,Kyphosidae,Actinopterygii,Neatypus obliquus,temperate
912344428,939,10,1,2,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344428,939,12.5,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344428,942,7.5,1,5,Labridae,Actinopterygii,Coris auricularis,temperate
912344428,942,12.5,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
912344428,942,15,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
912344428,942,20,1,2,Labridae,Actinopterygii,Coris auricularis,temperate
912344428,957,25,1,1,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
912344428,974,15,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344428,974,20,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344428,983,25,1,4,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912344428,983,30,1,10,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912344428,1010,12.5,1,1,Labridae,Actinopterygii,Thalassoma lutescens,tropical
912344428,1018,50,1,1,Labridae,Actinopterygii,Choerodon rubescens,temperate
912344428,1146,7.5,1,1,Pinguipedidae,Actinopterygii,Parapercis haackei,temperate
912344428,1731,12.5,1,1,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
912344428,1895,10,1,1,Carangidae,Actinopterygii,Pseudocaranx georgianus,temperate
912344428,1895,20,1,12,Carangidae,Actinopterygii,Pseudocaranx georgianus,temperate
912344428,2007,15,1,1,Labridae,Actinopterygii,Bodianus frenchii,temperate
912344428,39,20,1,1,Kyphosidae,Actinopterygii,Girella zebra,temperate
912344428,43,20,1,2,Enoplosidae,Actinopterygii,Enoplosus armatus,temperate
912344428,89,20,1,1,Monacanthidae,Actinopterygii,Meuschenia flavolineata,temperate
912344428,916,10,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912344428,932,7.5,1,600,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
912344428,932,12.5,1,2,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
912344428,935,10,1,1,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
912344428,937,10,1,2,Kyphosidae,Actinopterygii,Neatypus obliquus,temperate
912344428,939,15,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344428,940,7.5,1,15,Pomacentridae,Actinopterygii,Chromis klunzingeri,temperate
912344428,942,7.5,1,2,Labridae,Actinopterygii,Coris auricularis,temperate
912344428,942,12.5,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
912344428,942,20,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
912344428,957,15,1,1,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
912344428,974,15,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344428,974,20,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344428,983,15,1,6,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912344428,983,20,1,9,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912344428,1731,12.5,1,10,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
912344429,89,25,1,1,Monacanthidae,Actinopterygii,Meuschenia flavolineata,temperate
912344429,916,10,1,2,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912344429,916,12.5,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912344429,932,10,1,50,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
912344429,935,10,1,100,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
912344429,939,10,1,3,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344429,939,15,1,2,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344429,942,10,1,10,Labridae,Actinopterygii,Coris auricularis,temperate
912344429,942,15,1,3,Labridae,Actinopterygii,Coris auricularis,temperate
912344429,944,20,1,3,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
912344429,957,15,1,2,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
912344429,974,10,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344429,974,12.5,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344429,974,15,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344429,983,25,1,6,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912344429,983,35,1,5,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912344429,983,40,1,2,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912344429,1010,20,1,1,Labridae,Actinopterygii,Thalassoma lutescens,tropical
912344429,1731,15,1,12,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
912344429,35,5,1,60,Pempherididae,Actinopterygii,Pempheris multiradiata,temperate
912344429,916,7.5,1,16,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912344429,916,10,1,2,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912344429,932,5,1,30,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
912344429,939,5,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344429,939,7.5,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344429,939,12.5,1,4,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344429,939,15,1,4,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344429,939,25,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344429,939,30,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344429,942,10,1,15,Labridae,Actinopterygii,Coris auricularis,temperate
912344429,942,15,1,6,Labridae,Actinopterygii,Coris auricularis,temperate
912344429,942,25,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
912344429,957,10,1,2,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
912344429,957,12.5,1,1,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
912344429,957,15,1,2,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
912344429,957,20,1,2,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
912344429,974,7.5,1,3,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344429,974,10,1,3,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344429,974,15,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344429,983,15,1,1,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912344429,983,20,1,2,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912344429,1010,12.5,1,3,Labridae,Actinopterygii,Thalassoma lutescens,tropical
912344429,1012,7.5,1,15,Labridae,Actinopterygii,Anampses geographicus,tropical
912344430,932,7.5,1,60,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
912344430,935,10,1,1,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
912344430,939,7.5,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344430,939,15,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344430,939,20,1,2,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344430,942,7.5,1,5,Labridae,Actinopterygii,Coris auricularis,temperate
912344430,942,10,1,20,Labridae,Actinopterygii,Coris auricularis,temperate
912344430,942,12.5,1,10,Labridae,Actinopterygii,Coris auricularis,temperate
912344430,942,15,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
912344430,944,20,1,1,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
912344430,974,10,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344430,974,15,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344430,983,20,1,2,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912344430,983,25,1,1,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912344430,1009,12.5,1,1,Labridae,Actinopterygii,Thalassoma lunare,tropical
912344430,1010,10,1,2,Labridae,Actinopterygii,Thalassoma lutescens,tropical
912344430,1010,12.5,1,1,Labridae,Actinopterygii,Thalassoma lutescens,tropical
912344430,1272,10,1,20,Pomacentridae,Actinopterygii,Abudefduf sexfasciatus,tropical
912344430,164,5,1,2,Pomacentridae,Actinopterygii,Pomacentrus coelestis,tropical
912344430,164,7.5,1,1,Pomacentridae,Actinopterygii,Pomacentrus coelestis,tropical
912344430,916,5,1,3,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912344430,916,7.5,1,2,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912344430,916,10,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912344430,916,12.5,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912344430,938,15,1,1,Scorpididae,Actinopterygii,Tilodon sexfasciatus,temperate
912344430,939,10,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344430,939,15,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344430,939,20,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344430,939,25,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344430,942,7.5,1,6,Labridae,Actinopterygii,Coris auricularis,temperate
912344430,942,10,1,23,Labridae,Actinopterygii,Coris auricularis,temperate
912344430,942,12.5,1,25,Labridae,Actinopterygii,Coris auricularis,temperate
912344430,942,15,1,11,Labridae,Actinopterygii,Coris auricularis,temperate
912344430,974,7.5,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344430,974,10,1,4,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344430,974,12.5,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344430,980,20,1,1,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
912344430,980,25,1,1,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
912344430,983,20,1,5,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912344430,983,25,1,1,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912344430,983,30,1,1,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912344430,1009,20,1,1,Labridae,Actinopterygii,Thalassoma lunare,tropical
912344430,1010,15,1,1,Labridae,Actinopterygii,Thalassoma lutescens,tropical
912344430,1021,15,1,1,Pomacentridae,Actinopterygii,Stegastes obreptus,tropical
912344430,1214,12.5,1,1,Blenniidae,Actinopterygii,Cirripectes hutchinsi,temperate
912344430,1214,15,1,2,Blenniidae,Actinopterygii,Cirripectes hutchinsi,temperate
912344430,1272,10,1,1,Pomacentridae,Actinopterygii,Abudefduf sexfasciatus,tropical
912344431,43,15,1,2,Enoplosidae,Actinopterygii,Enoplosus armatus,temperate
912344431,935,12.5,1,6,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
912344431,937,10,1,3,Kyphosidae,Actinopterygii,Neatypus obliquus,temperate
912344431,939,15,1,3,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344431,939,20,1,2,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912344431,942,5,1,5,Labridae,Actinopterygii,Coris auricularis,temperate
912344431,942,10,1,10,Labridae,Actinopterygii,Coris auricularis,temperate
912344431,942,12.5,1,5,Labridae,Actinopterygii,Coris auricularis,temperate
912344431,942,15,1,3,Labridae,Actinopterygii,Coris auricularis,temperate
912344431,957,10,1,1,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
912344431,957,20,1,1,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
912344431,958,12.5,1,80,Monodactylidae,Actinopterygii,Schuettea woodwardi,temperate
912344431,974,20,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
912344431,983,20,1,2,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912344431,983,25,1,1,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912344431,983,62.5,1,20,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912344431,1010,15,1,2,Labridae,Actinopterygii,Thalassoma lutescens,tropical
912344431,1012,15,1,1,Labridae,Actinopterygii,Anampses geographicus,tropical
912344431,1012,20,1,5,Labridae,Actinopterygii,Anampses geographicus,tropical
