SurveyID,SpeciesID,Sizeclass,Method,Abundance,Biomass,Family,Class,CURRENT_TAXONOMIC_NAME,TempTrop_23cutoff
912345582,974,12.5,1,1,29.3321806404802,Labridae,Actinopterygii,Notolabrus parilus,temperate
912345582,974,15,1,2,105.655528699561,Labridae,Actinopterygii,Notolabrus parilus,temperate
912345582,974,20,1,1,121.494163464627,Labridae,Actinopterygii,Notolabrus parilus,temperate
912345582,980,12.5,1,1,84.9795264777531,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
912345582,996,40,1,1,2241.81813521686,Scorpaenidae,Actinopterygii,Scorpaenid spp.,temperate
912345582,1613,10,1,5,113.660638393154,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
912345582,2007,40,1,1,1006.19092891015,Labridae,Actinopterygii,Bodianus frenchii,temperate
912345583,38,50,1,1,2285.75616579015,Kyphosidae,Actinopterygii,Kyphosus sydneyanus,temperate
912345583,185,20,1,4,831.882858606028,Sparidae,Actinopterygii,Rhabdosargus sarba,temperate
912345583,916,5,1,2,5.18944984462121,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912345583,916,10,1,5,99.4920741428271,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912345583,923,7.5,1,1,7.14512053660249,Labridae,Actinopterygii,Labroides dimidiatus,tropical
912345583,932,5,1,50,98.2159552006245,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
912345583,939,5,1,1,4.84567005812763,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912345583,939,15,1,1,150.25705825459,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912345583,939,20,1,2,673.344994116178,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912345583,940,5,1,1,4.37477006159539,Pomacentridae,Actinopterygii,Chromis klunzingeri,temperate
912345583,942,7.5,1,10,80.2823576597081,Labridae,Actinopterygii,Coris auricularis,temperate
912345583,942,12.5,1,20,723.130251122873,Labridae,Actinopterygii,Coris auricularis,temperate
912345583,942,15,1,20,1237.32697433109,Labridae,Actinopterygii,Coris auricularis,temperate
912345583,942,20,1,2,264.656292427318,Labridae,Actinopterygii,Coris auricularis,temperate
912345583,942,25,1,2,399.702425825051,Labridae,Actinopterygii,Coris auricularis,temperate
912345583,942,30,1,4,1158.85007657965,Labridae,Actinopterygii,Coris auricularis,temperate
912345583,942,35,1,2,798.766774628564,Labridae,Actinopterygii,Coris auricularis,temperate
912345583,952,40,1,1,760.163212971216,Cheilodactylidae,Actinopterygii,Cheilodactylus rubrolabiatus,temperate
912345583,957,15,1,2,299.916216854586,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
912345583,974,15,1,1,52.8277643497806,Labridae,Actinopterygii,Notolabrus parilus,temperate
912345583,974,30,1,1,286.636117224726,Labridae,Actinopterygii,Notolabrus parilus,temperate
912345583,979,20,1,1,147.516894331686,Scorpididae,Actinopterygii,Scorpis georgiana,temperate
912345583,983,10,1,1,37.6880294706088,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912345583,983,20,1,11,3147.5290568596,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912345583,983,25,1,11,4826.68775996229,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912345583,983,30,1,4,2579.5474049186,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912345583,1018,5,1,1,3.91823662401862,Labridae,Actinopterygii,Choerodon rubescens,temperate
912345583,1146,5,1,1,1.94595328447428,Pinguipedidae,Actinopterygii,Parapercis haackei,temperate
912345583,1146,7.5,1,2,13.9985325240464,Pinguipedidae,Actinopterygii,Parapercis haackei,temperate
912345583,1146,10,1,1,17.3573774032883,Pinguipedidae,Actinopterygii,Parapercis haackei,temperate
912345583,1146,12.5,1,1,35.1098535178486,Pinguipedidae,Actinopterygii,Parapercis haackei,temperate
912345583,1613,7.5,1,2,18.4708507037,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
912345583,1613,12.5,1,1,45.7156961377308,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
912345583,1731,40,1,1,715.067852862694,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
912345583,38,50,1,1,2285.75616579015,Kyphosidae,Actinopterygii,Kyphosus sydneyanus,temperate
912345583,147,30,1,1,301.27700782606,Chironemidae,Actinopterygii,Threpterius maculosus,temperate
912345583,916,10,1,1,19.8984148285654,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912345583,916,12.5,1,2,76.6773339898403,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912345583,932,5,1,50,98.2159552006245,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
912345583,932,7.5,1,60,392.010574806523,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
912345583,939,5,1,1,4.84567005812763,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912345583,939,7.5,1,2,34.4227142064159,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912345583,939,15,1,5,751.285291272948,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912345583,940,5,1,20,87.4954012319077,Pomacentridae,Actinopterygii,Chromis klunzingeri,temperate
912345583,940,7.5,1,30,428.113179190049,Pomacentridae,Actinopterygii,Chromis klunzingeri,temperate
912345583,942,7.5,1,60,481.694145958249,Labridae,Actinopterygii,Coris auricularis,temperate
912345583,942,10,1,50,936.827520823688,Labridae,Actinopterygii,Coris auricularis,temperate
912345583,942,12.5,1,10,361.565125561437,Labridae,Actinopterygii,Coris auricularis,temperate
912345583,942,20,1,1,132.328146213659,Labridae,Actinopterygii,Coris auricularis,temperate
912345583,947,25,1,1,452.39089489732,Monacanthidae,Actinopterygii,Meuschenia galii,temperate
912345583,965,35,1,1,375.783897094715,Urolophidae,Chondrichthyes,Trygonoptera ovalis,temperate
912345583,974,10,1,2,28.5526048226179,Labridae,Actinopterygii,Notolabrus parilus,temperate
912345583,974,12.5,1,5,146.660903202401,Labridae,Actinopterygii,Notolabrus parilus,temperate
912345583,974,20,1,2,242.988326929255,Labridae,Actinopterygii,Notolabrus parilus,temperate
912345583,980,7.5,1,1,17.211357103208,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
912345583,980,12.5,1,2,169.959052955506,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
912345583,983,15,1,10,1300.65533675128,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912345583,983,20,1,30,8584.17015507164,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912345583,983,25,1,20,8775.79592720417,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912345583,1010,10,1,2,30.932947713258802,Labridae,Actinopterygii,Thalassoma lutescens,tropical
912345583,1022,10,1,3,76.4838349968029,Pomacentridae,Actinopterygii,Pomacentrus milleri,tropical
912345583,1613,2.5,1,5,1.48101773151586,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
912345583,1613,5,1,4,10.3794696075874,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
912345583,1731,5,1,30,90.0784161179255,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
912345583,1731,7.5,1,40,408.984889483059,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
912345583,1731,10,1,5,121.950093528203,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
912345583,1982,10,1,25,457.114870173756,Arripidae,Actinopterygii,Arripis georgianus,temperate
912345583,1982,12.5,1,75,2618.71799022198,Arripidae,Actinopterygii,Arripis georgianus,temperate
912345583,1982,15,1,25,1480.85968263996,Arripidae,Actinopterygii,Arripis georgianus,temperate
912345583,2013,10,1,1,24.0192,Labridae,Actinopterygii,Thalassoma septemfasciatum,temperate
912345584,578,2.5,1,100,26.8510815318902,Pomacentridae,Actinopterygii,Chromis westaustralis,temperate
912345584,578,5,1,200,547.952981605643,Pomacentridae,Actinopterygii,Chromis westaustralis,temperate
912345584,578,7.5,1,100,1066.09303948926,Pomacentridae,Actinopterygii,Chromis westaustralis,temperate
912345584,916,7.5,1,1,8.5432582297157,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912345584,916,10,1,2,39.7968296571308,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912345584,937,7.5,1,3,61.9084304138291,Kyphosidae,Actinopterygii,Neatypus obliquus,temperate
912345584,937,10,1,5,232.100407372105,Kyphosidae,Actinopterygii,Neatypus obliquus,temperate
912345584,937,12.5,1,3,261.167763345946,Kyphosidae,Actinopterygii,Neatypus obliquus,temperate
912345584,939,12.5,1,2,169.959052955506,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912345584,939,15,1,1,150.25705825459,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912345584,942,7.5,1,10,80.2823576597081,Labridae,Actinopterygii,Coris auricularis,temperate
912345584,942,10,1,30,562.096512494213,Labridae,Actinopterygii,Coris auricularis,temperate
912345584,942,12.5,1,20,723.130251122873,Labridae,Actinopterygii,Coris auricularis,temperate
912345584,942,15,1,10,618.663487165546,Labridae,Actinopterygii,Coris auricularis,temperate
912345584,942,20,1,2,264.656292427318,Labridae,Actinopterygii,Coris auricularis,temperate
912345584,942,25,1,2,399.702425825051,Labridae,Actinopterygii,Coris auricularis,temperate
912345584,944,7.5,1,1,8.5432582297157,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
912345584,944,10,1,2,39.7968296571308,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
912345584,974,10,1,10,142.76302411309,Labridae,Actinopterygii,Notolabrus parilus,temperate
912345584,974,12.5,1,5,146.660903202401,Labridae,Actinopterygii,Notolabrus parilus,temperate
912345584,974,15,1,2,105.655528699561,Labridae,Actinopterygii,Notolabrus parilus,temperate
912345584,974,30,1,1,286.636117224726,Labridae,Actinopterygii,Notolabrus parilus,temperate
912345584,980,2.5,1,1,0.555052512963794,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
912345584,980,7.5,1,2,34.4227142064159,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
912345584,980,10,1,1,42.303237556491,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
912345584,980,12.5,1,2,169.959052955506,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
912345584,980,15,1,2,300.514116509179,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
912345584,983,25,1,10,4387.89796360209,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912345584,1009,15,1,2,151.441249918333,Labridae,Actinopterygii,Thalassoma lunare,tropical
912345584,1009,20,1,1,157.26584893455,Labridae,Actinopterygii,Thalassoma lunare,tropical
912345584,1012,12.5,1,5,191.693334974601,Labridae,Actinopterygii,Anampses geographicus,tropical
912345584,1613,5,1,1,2.59486740189686,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
912345584,1613,7.5,1,5,46.1771267592501,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
912345584,1613,10,1,1,22.7321276786308,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
912345584,1731,15,1,1,83.0538785097856,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
912345584,5720,62.5,1,1,1294.20488081436,Scombridae,Actinopterygii,Grammatorcynus bicarinatus,tropical
912345584,98,25,1,1,421.5494208,Diodontidae,Actinopterygii,Diodon nicthemerus,temperate
912345584,267,40,1,1,NA,Octopodidae,Cephalopoda,Octopus tetricus,temperate
912345584,939,5,1,1,4.84567005812763,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912345584,939,30,1,1,773.242744007489,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912345584,942,10,1,50,936.827520823688,Labridae,Actinopterygii,Coris auricularis,temperate
912345584,942,15,1,6,371.198092299328,Labridae,Actinopterygii,Coris auricularis,temperate
912345584,942,20,1,2,264.656292427318,Labridae,Actinopterygii,Coris auricularis,temperate
912345584,974,15,1,2,105.655528699561,Labridae,Actinopterygii,Notolabrus parilus,temperate
912345584,974,20,1,1,121.494163464627,Labridae,Actinopterygii,Notolabrus parilus,temperate
912345584,980,2.5,1,1,0.555052512963794,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
912345584,980,5,1,1,4.84567005812763,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
912345584,980,7.5,1,1,17.211357103208,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
912345584,983,30,1,1,644.886851229651,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912345584,1010,25,1,1,178.200125177441,Labridae,Actinopterygii,Thalassoma lutescens,tropical
912345584,1012,10,1,1,19.8984148285654,Labridae,Actinopterygii,Anampses geographicus,tropical
912345584,1012,20,1,2,279.765299403893,Labridae,Actinopterygii,Anampses geographicus,tropical
912345584,1613,10,1,2,45.4642553572617,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
912345585,28,15,1,2,93.2011718996859,Dinolestidae,Actinopterygii,Dinolestes lewini,temperate
912345585,64,10,1,1,19.8984148285654,Labridae,Actinopterygii,Siphonognathus beddomei,temperate
912345585,64,12.5,1,2,76.6773339898403,Labridae,Actinopterygii,Siphonognathus beddomei,temperate
912345585,110,20,1,1,196.12171997477,Serranidae,Actinopterygii,Hypoplectrodes nigroruber,temperate
912345585,145,12.5,1,1,47.482497073049,Labridae,Actinopterygii,Scarus ghobban,tropical
912345585,145,15,1,2,165.330780139325,Labridae,Actinopterygii,Scarus ghobban,tropical
912345585,145,20,1,3,543.614011361428,Labridae,Actinopterygii,Scarus ghobban,tropical
912345585,578,5,1,20,54.7952981605643,Pomacentridae,Actinopterygii,Chromis westaustralis,temperate
912345585,578,7.5,1,150,1599.13955923389,Pomacentridae,Actinopterygii,Chromis westaustralis,temperate
912345585,916,7.5,1,2,17.0865164594314,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912345585,916,10,1,2,39.7968296571308,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912345585,916,12.5,1,1,38.338666994920104,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912345585,923,7.5,1,1,7.14512053660249,Labridae,Actinopterygii,Labroides dimidiatus,tropical
912345585,931,7.5,1,80,522.680766408698,Plesiopidae,Actinopterygii,Trachinops noarlungae,temperate
912345585,932,5,1,100,196.431910401249,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
912345585,932,7.5,1,140,914.691341215221,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
912345585,939,5,1,1,4.84567005812763,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912345585,939,7.5,1,2,34.4227142064159,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912345585,939,10,1,1,42.303237556491,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912345585,939,12.5,1,2,169.959052955506,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912345585,939,20,1,2,673.344994116178,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912345585,939,25,1,2,1042.87532702462,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912345585,940,5,1,100,437.477006159539,Pomacentridae,Actinopterygii,Chromis klunzingeri,temperate
912345585,942,7.5,1,60,481.694145958249,Labridae,Actinopterygii,Coris auricularis,temperate
912345585,942,10,1,60,1124.19302498843,Labridae,Actinopterygii,Coris auricularis,temperate
912345585,942,12.5,1,10,361.565125561437,Labridae,Actinopterygii,Coris auricularis,temperate
912345585,942,15,1,5,309.331743582773,Labridae,Actinopterygii,Coris auricularis,temperate
912345585,942,30,1,1,289.712519144911,Labridae,Actinopterygii,Coris auricularis,temperate
912345585,944,10,1,2,39.7968296571308,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
912345585,944,12.5,1,2,76.6773339898403,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
912345585,944,15,1,1,65.5165003352476,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
912345585,944,20,1,1,139.882649701947,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
912345585,947,30,1,1,650.125727971698,Monacanthidae,Actinopterygii,Meuschenia galii,temperate
912345585,957,10,1,1,44.9211266824735,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
912345585,963,12.5,1,1,52.5446373639102,Serranidae,Actinopterygii,Epinephelides armatus,temperate
912345585,974,10,1,1,14.2763024113089,Labridae,Actinopterygii,Notolabrus parilus,temperate
912345585,979,20,1,1,147.516894331686,Scorpididae,Actinopterygii,Scorpis georgiana,temperate
912345585,980,15,1,1,150.25705825459,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
912345585,980,20,1,1,336.672497058089,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
912345585,983,30,1,1,644.886851229651,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912345585,1012,10,1,5,99.4920741428271,Labridae,Actinopterygii,Anampses geographicus,tropical
912345585,1012,12.5,1,10,383.386669949201,Labridae,Actinopterygii,Anampses geographicus,tropical
912345585,1012,15,1,5,327.582501676238,Labridae,Actinopterygii,Anampses geographicus,tropical
912345585,1012,25,1,1,211.053694073852,Labridae,Actinopterygii,Anampses geographicus,tropical
912345585,1012,30,1,1,305.682277617776,Labridae,Actinopterygii,Anampses geographicus,tropical
912345585,1613,5,1,2,5.18973480379371,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
912345585,1731,20,1,1,181.165710337736,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
912345585,1731,25,1,1,276.534776657405,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
912345585,1731,30,1,2,809.469282948513,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
912345585,1846,7.5,1,1,8.36510353025064,Mullidae,Actinopterygii,Upeneus tragula,tropical
912345585,1985,20,1,4,738.94906348524,Carangidae,Actinopterygii,Pseudocaranx wrighti,temperate
912345585,2011,15,1,1,65.5165003352476,Labridae,Actinopterygii,Ophthalmolepis lineolatus,temperate
912345585,2011,20,1,1,139.882649701947,Labridae,Actinopterygii,Ophthalmolepis lineolatus,temperate
912345585,2011,25,1,1,211.053694073852,Labridae,Actinopterygii,Ophthalmolepis lineolatus,temperate
912345585,2270,10,1,2,39.7968296571308,Labridae,Actinopterygii,Heteroscarus acroptilus,temperate
912345585,2271,30,1,1,305.682277617776,Labridae,Actinopterygii,Olisthops cyanomelas,temperate
912345585,39,20,1,1,195.704626468041,Kyphosidae,Actinopterygii,Girella zebra,temperate
912345585,145,30,1,1,406.872745157198,Labridae,Actinopterygii,Scarus ghobban,tropical
912345585,939,5,1,1,4.84567005812763,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912345585,939,15,1,1,150.25705825459,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912345585,939,20,1,1,336.672497058089,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912345585,939,25,1,2,1042.87532702462,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912345585,939,30,1,3,2319.72823202247,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912345585,942,10,1,10,187.365504164738,Labridae,Actinopterygii,Coris auricularis,temperate
912345585,942,12.5,1,10,361.565125561437,Labridae,Actinopterygii,Coris auricularis,temperate
912345585,942,15,1,1,61.8663487165546,Labridae,Actinopterygii,Coris auricularis,temperate
912345585,952,50,1,1,1493.14897871018,Cheilodactylidae,Actinopterygii,Cheilodactylus rubrolabiatus,temperate
912345585,969,10,1,1,62.6963760366826,Ostraciidae,Actinopterygii,Anoplocapros amygdaloides,temperate
912345585,974,12.5,1,2,58.6643612809603,Labridae,Actinopterygii,Notolabrus parilus,temperate
912345585,974,15,1,1,52.8277643497806,Labridae,Actinopterygii,Notolabrus parilus,temperate
912345585,1012,10,1,2,39.7968296571308,Labridae,Actinopterygii,Anampses geographicus,tropical
912345585,1012,12.5,1,10,383.386669949201,Labridae,Actinopterygii,Anampses geographicus,tropical
912345585,1613,15,1,1,80.9062028029837,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
912345585,1731,5,1,20,60.0522774119503,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
912345585,1895,15,1,2,133.879690146143,Carangidae,Actinopterygii,Pseudocaranx georgianus,temperate
912345586,43,20,1,2,335.324713735291,Enoplosidae,Actinopterygii,Enoplosus armatus,temperate
912345586,57,12.5,1,1,38.338666994920104,Labridae,Actinopterygii,Pictilabrus laticlavius,temperate
912345586,57,150,1,1,26296.852307857,Labridae,Actinopterygii,Pictilabrus laticlavius,temperate
912345586,89,20,1,1,302.44961626488,Monacanthidae,Actinopterygii,Meuschenia flavolineata,temperate
912345586,110,15,1,1,90.2753789273824,Serranidae,Actinopterygii,Hypoplectrodes nigroruber,temperate
912345586,145,7.5,1,1,10.0436484389718,Labridae,Actinopterygii,Scarus ghobban,tropical
912345586,145,10,1,3,72.2689018142543,Labridae,Actinopterygii,Scarus ghobban,tropical
912345586,145,12.5,1,3,142.447491219147,Labridae,Actinopterygii,Scarus ghobban,tropical
912345586,145,20,1,5,906.023352269047,Labridae,Actinopterygii,Scarus ghobban,tropical
912345586,145,25,1,5,1386.65347494679,Labridae,Actinopterygii,Scarus ghobban,tropical
912345586,185,12.5,1,20,1123.05839814385,Sparidae,Actinopterygii,Rhabdosargus sarba,temperate
912345586,185,15,1,10,965.557604621779,Sparidae,Actinopterygii,Rhabdosargus sarba,temperate
912345586,185,20,1,5,1039.85357325753,Sparidae,Actinopterygii,Rhabdosargus sarba,temperate
912345586,483,40,1,1,304.826458418377,Sillaginidae,Actinopterygii,Sillaginodes punctatus,temperate
912345586,916,7.5,1,1,8.5432582297157,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912345586,916,10,1,2,39.7968296571308,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912345586,916,12.5,1,1,38.338666994920104,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912345586,931,7.5,1,20,130.670191602174,Plesiopidae,Actinopterygii,Trachinops noarlungae,temperate
912345586,931,10,1,30,459.8182479076,Plesiopidae,Actinopterygii,Trachinops noarlungae,temperate
912345586,931,12.5,1,40,1187.86262380464,Plesiopidae,Actinopterygii,Trachinops noarlungae,temperate
912345586,932,5,1,90,176.788719361124,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
912345586,932,7.5,1,110,718.686053811959,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
912345586,932,10,1,170,2605.63673814307,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
912345586,935,12.5,1,1,43.0922441013017,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
912345586,939,7.5,1,2,34.4227142064159,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912345586,939,12.5,1,5,424.897632388765,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912345586,939,15,1,6,901.542349527537,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912345586,940,10,1,20,660.37206639695,Pomacentridae,Actinopterygii,Chromis klunzingeri,temperate
912345586,940,12.5,1,10,632.919238197101,Pomacentridae,Actinopterygii,Chromis klunzingeri,temperate
912345586,942,7.5,1,10,80.2823576597081,Labridae,Actinopterygii,Coris auricularis,temperate
912345586,942,10,1,20,374.731008329475,Labridae,Actinopterygii,Coris auricularis,temperate
912345586,942,12.5,1,50,1807.82562780718,Labridae,Actinopterygii,Coris auricularis,temperate
912345586,942,15,1,20,1237.32697433109,Labridae,Actinopterygii,Coris auricularis,temperate
912345586,942,20,1,30,3969.84438640976,Labridae,Actinopterygii,Coris auricularis,temperate
912345586,942,25,1,5,999.256064562628,Labridae,Actinopterygii,Coris auricularis,temperate
912345586,942,30,1,1,289.712519144911,Labridae,Actinopterygii,Coris auricularis,temperate
912345586,942,35,1,1,399.383387314282,Labridae,Actinopterygii,Coris auricularis,temperate
912345586,947,20,1,1,302.44961626488,Monacanthidae,Actinopterygii,Meuschenia galii,temperate
912345586,952,25,1,1,297.03996292245,Cheilodactylidae,Actinopterygii,Cheilodactylus rubrolabiatus,temperate
912345586,957,20,1,1,322.993623872173,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
912345586,958,15,1,10,1578.71372546182,Monodactylidae,Actinopterygii,Schuettea woodwardi,temperate
912345586,958,20,1,10,3332.35490566331,Monodactylidae,Actinopterygii,Schuettea woodwardi,temperate
912345586,963,12.5,1,1,52.5446373639102,Serranidae,Actinopterygii,Epinephelides armatus,temperate
912345586,963,25,1,1,302.950879841977,Serranidae,Actinopterygii,Epinephelides armatus,temperate
912345586,974,10,1,2,28.5526048226179,Labridae,Actinopterygii,Notolabrus parilus,temperate
912345586,974,12.5,1,5,146.660903202401,Labridae,Actinopterygii,Notolabrus parilus,temperate
912345586,974,15,1,2,105.655528699561,Labridae,Actinopterygii,Notolabrus parilus,temperate
912345586,974,20,1,1,121.494163464627,Labridae,Actinopterygii,Notolabrus parilus,temperate
912345586,974,25,1,2,381.697076784411,Labridae,Actinopterygii,Notolabrus parilus,temperate
912345586,980,12.5,1,5,424.897632388765,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
912345586,980,15,1,3,450.771174763769,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
912345586,983,15,1,1,130.065533675128,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912345586,983,20,1,10,2861.39005169055,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912345586,983,25,1,10,4387.89796360209,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912345586,983,30,1,10,6448.86851229651,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912345586,983,35,1,10,8996.31807830217,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912345586,1009,12.5,1,1,45.1827750399841,Labridae,Actinopterygii,Thalassoma lunare,tropical
912345586,1010,12.5,1,1,30.4923974137293,Labridae,Actinopterygii,Thalassoma lutescens,tropical
912345586,1018,20,1,1,271.866224122092,Labridae,Actinopterygii,Choerodon rubescens,temperate
912345586,1520,25,1,1,422.414168804939,Labridae,Actinopterygii,Chlorurus sordidus,tropical
912345586,1520,30,1,1,614.126649082171,Labridae,Actinopterygii,Chlorurus sordidus,tropical
912345586,1613,7.5,1,1,9.23542535185001,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
912345586,1613,10,1,50,1136.60638393154,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
912345586,1613,12.5,1,35,1600.04936482058,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
912345586,1731,7.5,1,10,102.246222370765,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
912345586,1731,10,1,10,243.900187056405,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
912345586,1731,15,1,2,166.107757019571,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
912345586,1731,25,1,2,553.069553314811,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
912345586,1895,20,1,5,738.037269791242,Carangidae,Actinopterygii,Pseudocaranx georgianus,temperate
912345586,1982,15,1,100,5923.43873055983,Arripidae,Actinopterygii,Arripis georgianus,temperate
912345586,2007,25,1,1,373.889636735902,Labridae,Actinopterygii,Bodianus frenchii,temperate
912345587,35,15,1,2,149.634438225353,Pempherididae,Actinopterygii,Pempheris multiradiata,temperate
912345587,35,20,1,2,326.735237206754,Pempherididae,Actinopterygii,Pempheris multiradiata,temperate
912345587,39,25,1,3,896.181762049836,Kyphosidae,Actinopterygii,Girella zebra,temperate
912345587,95,15,1,1,179.046822042887,Ostraciidae,Actinopterygii,Aracana aurita,temperate
912345587,578,5,1,30,82.1929472408465,Pomacentridae,Actinopterygii,Chromis westaustralis,temperate
912345587,578,7.5,1,50,533.046519744632,Pomacentridae,Actinopterygii,Chromis westaustralis,temperate
912345587,916,5,1,10,25.947249223106,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912345587,916,7.5,1,25,213.581455742892,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
